Date/Time CET/CEST;Date/Time UTC;MBA;Production Total [MWh];Hydro [MWh];Nuclear [MWh];Solar [MWh];Thermal [MWh];Wind Onshore [MWh];Wind Offshore [MWh];Energy Storage [MWh];Other [MWh]
12.04.2024/18:00;12.04.2024/16:00;SE1, SE2, SE3, SE4;19969,281529;7717,413193;5507,573;45,845672;501,319764;6180,887913;0;0;16,241987
12.04.2024/19:00;12.04.2024/17:00;SE1, SE2, SE3, SE4;19712,607786;7302,091651;5508,316;7,807341;496,652939;6380,732973;0;0;17,006882
12.04.2024/20:00;12.04.2024/18:00;SE1, SE2, SE3, SE4;19901,247031;6830,336807;5510,193;1,482097;488,381461;7056,293494;0;0;14,560172
12.04.2024/21:00;12.04.2024/19:00;SE1, SE2, SE3, SE4;19694,427171;6604,634235;5511,37;2,822999;495,411533;7066,054962;0;0;14,133442
12.04.2024/22:00;12.04.2024/20:00;SE1, SE2, SE3, SE4;18777,242719;5880,070602;5513,224;1,210652;495,308018;6870,871759;0;0;16,557688
12.04.2024/23:00;12.04.2024/21:00;SE1, SE2, SE3, SE4;17842,038342;5338,617748;5362,767;1,295309;480,233031;6647,476292;0;0;11,648962
13.04.2024/00:00;12.04.2024/22:00;SE1, SE2, SE3, SE4;16677,693773;4747,764572;5192,088;1,28849;473,852925;6252,682339;0;0;10,017447
13.04.2024/01:00;12.04.2024/23:00;SE1, SE2, SE3, SE4;16498,804028;4579,054045;5158,765;1,323369;475,249996;6271,412879;0;0;12,998739
13.04.2024/02:00;13.04.2024/00:00;SE1, SE2, SE3, SE4;16635,902939;4712,087333;5134,05;0,95824;452,390074;6324,84907;0;0;11,568222
13.04.2024/03:00;13.04.2024/01:00;SE1, SE2, SE3, SE4;16492,769212;4514,746152;5130,785;0,925354;443,555114;6390,54172;0;0;12,215872
13.04.2024/04:00;13.04.2024/02:00;SE1, SE2, SE3, SE4;16816,793537;4649,597144;5122,108;0,964978;440,507656;6593,71083;0;0;9,904929
13.04.2024/05:00;13.04.2024/03:00;SE1, SE2, SE3, SE4;17192,915476;4754,146167;5125,745;1,124503;455,310149;6841,109822;0;0;15,479835
13.04.2024/06:00;13.04.2024/04:00;SE1, SE2, SE3, SE4;17720,313218;5162,715384;5128,651;6,709165;466,256594;6939,73767;0;0;16,243405
13.04.2024/07:00;13.04.2024/05:00;SE1, SE2, SE3, SE4;18251,443766;5573,239121;5132,147;40,455204;467,37132;7020,179917;0;0;18,051204
13.04.2024/08:00;13.04.2024/06:00;SE1, SE2, SE3, SE4;17901,21084;5718,432862;5133,394;100,422563;465,836387;6469,881582;0;0;13,243446
13.04.2024/09:00;13.04.2024/07:00;SE1, SE2, SE3, SE4;17386,430777;5082,657387;5135,818;212,991775;485,406358;6453,469999;0;0;16,087258
13.04.2024/10:00;13.04.2024/08:00;SE1, SE2, SE3, SE4;16875,12588;4531,806604;5135,291;395,263095;484,116858;6315,31733;0;0;13,330993
13.04.2024/11:00;13.04.2024/09:00;SE1, SE2, SE3, SE4;15767,543004;4242,925977;5136,006;573,135755;454,924098;5346,224411;0;0;14,326763
13.04.2024/12:00;13.04.2024/10:00;SE1, SE2, SE3, SE4;15432,264024;3852,936818;5133,895;696,938174;452,751425;5276,314943;0;0;19,427664
13.04.2024/13:00;13.04.2024/11:00;SE1, SE2, SE3, SE4;14933,347192;3581,29209;5130,375;797,391567;459,4302;4947,945884;0;0;16,912451
13.04.2024/14:00;13.04.2024/12:00;SE1, SE2, SE3, SE4;14872,580314;3561,174535;5127,653;1039,249732;461,598957;4680,255178;0;0;2,648912
13.04.2024/15:00;13.04.2024/13:00;SE1, SE2, SE3, SE4;15247,931593;3658,602567;5127,459;1100,844503;470,087612;4888,057265;0;0;2,880646
13.04.2024/16:00;13.04.2024/14:00;SE1, SE2, SE3, SE4;16038,505076;3832,756458;5129,054;878,379465;489,97731;5693,737943;0;0;14,5999
13.04.2024/17:00;13.04.2024/15:00;SE1, SE2, SE3, SE4;17792,996949;4556,078819;5128,166;443,793825;581,934939;7065,550513;0;0;17,472853
13.04.2024/18:00;13.04.2024/16:00;SE1, SE2, SE3, SE4;19061,126822;5935,910404;5130,116;120,352608;654,998609;7201,272597;0;0;18,476604
13.04.2024/19:00;13.04.2024/17:00;SE1, SE2, SE3, SE4;18169,380098;6440,751195;5130,634;12,111776;664,908074;5902,383998;0;0;18,591055
13.04.2024/20:00;13.04.2024/18:00;SE1, SE2, SE3, SE4;17790,110091;6381,348031;5130,685;2,471256;683,987593;5572,496223;0;0;19,121988
13.04.2024/21:00;13.04.2024/19:00;SE1, SE2, SE3, SE4;17834,029256;6335,080251;5131,301;4,00252;680,052207;5666,63299;0;0;16,960288
13.04.2024/22:00;13.04.2024/20:00;SE1, SE2, SE3, SE4;17682,984529;6191,483452;5132,143;1,894311;635,694686;5705,968845;0;0;15,800235
13.04.2024/23:00;13.04.2024/21:00;SE1, SE2, SE3, SE4;16954,324633;5637,588725;5076,236;1,525037;554,985055;5668,738848;0;0;15,250968
14.04.2024/00:00;13.04.2024/22:00;SE1, SE2, SE3, SE4;15987,469477;5193,929536;4868,543;1,093568;539,725885;5368,296606;0;0;15,880882
14.04.2024/01:00;13.04.2024/23:00;SE1, SE2, SE3, SE4;15919,17123;4688,19036;4863,664;1,190273;523,777895;5819,065013;0;0;23,283689
14.04.2024/02:00;14.04.2024/00:00;SE1, SE2, SE3, SE4;16417,842549;4666,634948;4862,857;1,28125;513,004455;6349,465159;0;0;24,599737
14.04.2024/03:00;14.04.2024/01:00;SE1, SE2, SE3, SE4;16788,846437;4749,0283;4863,583;1,056971;514,5263;6640,833663;0;0;19,818203
14.04.2024/04:00;14.04.2024/02:00;SE1, SE2, SE3, SE4;17155,683538;4663,957427;4862,865;0,973182;520,278422;7086,801062;0;0;20,808445
14.04.2024/05:00;14.04.2024/03:00;SE1, SE2, SE3, SE4;17637,378616;4695,771485;4862,844;1,142278;529,003298;7525,933488;0;0;22,684067
14.04.2024/06:00;14.04.2024/04:00;SE1, SE2, SE3, SE4;17807,936766;4861,206006;4886,645;9,802995;521,87498;7504,711323;0;0;23,696462
14.04.2024/07:00;14.04.2024/05:00;SE1, SE2, SE3, SE4;17038,652611;4781,375817;4886,1;78,140534;530,357513;6741,800512;0;0;20,878235
14.04.2024/08:00;14.04.2024/06:00;SE1, SE2, SE3, SE4;16230,126648;4659,48727;4885,719;248,289128;528,276137;5886,63689;0;0;21,718223
14.04.2024/09:00;14.04.2024/07:00;SE1, SE2, SE3, SE4;15671,757334;4535,933664;4886,039;489,073749;517,357374;5229,13925;0;0;14,214297
14.04.2024/10:00;14.04.2024/08:00;SE1, SE2, SE3, SE4;15595,201656;4458,801996;4886,495;797,563042;508,506091;4930,586343;0;0;13,249184
14.04.2024/11:00;14.04.2024/09:00;SE1, SE2, SE3, SE4;15293,185488;4405,733118;4886,799;1068,224503;508,089708;4411,621242;0;0;12,717917
14.04.2024/12:00;14.04.2024/10:00;SE1, SE2, SE3, SE4;15235,407159;4391,596037;4889,017;1115,944861;511,291551;4320,88337;0;0;6,67434
14.04.2024/13:00;14.04.2024/11:00;SE1, SE2, SE3, SE4;15217,017162;4338,143529;4888,941;1094,931956;490,560591;4400,713661;0;0;3,726425
14.04.2024/14:00;14.04.2024/12:00;SE1, SE2, SE3, SE4;15340,788501;4386,177666;4889,602;1017,779777;468,97124;4572,750088;0;0;5,50773
14.04.2024/15:00;14.04.2024/13:00;SE1, SE2, SE3, SE4;15305,274029;4268,943081;4889,174;844,222502;467,338883;4827,532126;0;0;8,063437
14.04.2024/16:00;14.04.2024/14:00;SE1, SE2, SE3, SE4;15712,450056;4502,886122;4888,108;639,954082;452,918793;5223,854492;0;0;4,728567
14.04.2024/17:00;14.04.2024/15:00;SE1, SE2, SE3, SE4;17043,037975;5029,389948;4887,155;405,032631;468,3448;6227,985894;0;0;25,129702
14.04.2024/18:00;14.04.2024/16:00;SE1, SE2, SE3, SE4;18900,787879;6274,845922;4890,036;155,701012;461,26441;7088,397433;0;0;30,543102
14.04.2024/19:00;14.04.2024/17:00;SE1, SE2, SE3, SE4;19793,822971;6214,712668;4889,181;22,285725;477,102876;8164,409152;0;0;26,13155
14.04.2024/20:00;14.04.2024/18:00;SE1, SE2, SE3, SE4;20345,226694;5904,142071;4889,37;1,851138;488,791815;9037,102703;0;0;23,968967
14.04.2024/21:00;14.04.2024/19:00;SE1, SE2, SE3, SE4;20591,103895;5737,350415;4889,695;2,509037;490,238215;9447,161755;0;0;24,149473
14.04.2024/22:00;14.04.2024/20:00;SE1, SE2, SE3, SE4;20237,073262;5280,603823;4889,227;1,485816;487,156015;9554,196678;0;0;24,40393
14.04.2024/23:00;14.04.2024/21:00;SE1, SE2, SE3, SE4;19708,476223;4943,978839;4889,969;1,284653;556,062278;9295,401061;0;0;21,780392
15.04.2024/00:00;14.04.2024/22:00;SE1, SE2, SE3, SE4;19181,411229;4731,963598;5145,667;0,987949;590,092061;8688,786742;0;0;23,913879
15.04.2024/01:00;14.04.2024/23:00;SE1, SE2, SE3, SE4;18930,404076;4554,589561;5271,501;1,096324;629,66205;8454,406707;0;0;19,148434
15.04.2024/02:00;15.04.2024/00:00;SE1, SE2, SE3, SE4;18559,163331;4643,604054;5278,372;0,90425;675,961067;7939,311712;0;0;21,010248
15.04.2024/03:00;15.04.2024/01:00;SE1, SE2, SE3, SE4;18425,906993;4674,509488;5349,204;0,925005;694,135046;7694,544794;0;0;12,58866
15.04.2024/04:00;15.04.2024/02:00;SE1, SE2, SE3, SE4;18279,725082;4896,421297;5434,324;0,972295;721,453307;7209,631249;0;0;16,922934
15.04.2024/05:00;15.04.2024/03:00;SE1, SE2, SE3, SE4;18867,314917;5635,445275;5491,229;1,28273;828,940407;6895,248349;0;0;15,169156
15.04.2024/06:00;15.04.2024/04:00;SE1, SE2, SE3, SE4;19535,678555;6870,633326;5512,401;15,505205;1006,54118;6123,558836;0;0,004;7,035008
15.04.2024/07:00;15.04.2024/05:00;SE1, SE2, SE3, SE4;19729,512663;7829,628741;5512,8;141,474324;1121,413765;5119,903267;0;0,848;3,444566
15.04.2024/08:00;15.04.2024/06:00;SE1, SE2, SE3, SE4;19532,44941;8249,639061;5514,351;443,224103;1193,975244;4118,712052;0;0;12,54795
15.04.2024/09:00;15.04.2024/07:00;SE1, SE2, SE3, SE4;19400,493284;8349,294316;5517,971;827,456465;1229,07283;3464,407285;0;0;12,291388
15.04.2024/10:00;15.04.2024/08:00;SE1, SE2, SE3, SE4;19342,72097;8604,774069;5517,311;1250,373045;1186,586257;2756,862145;0;0;26,814454
15.04.2024/11:00;15.04.2024/09:00;SE1, SE2, SE3, SE4;19208,870867;8600,418239;5517,14;1607,830575;1165,351432;2295,070642;0;0;23,059979
15.04.2024/12:00;15.04.2024/10:00;SE1, SE2, SE3, SE4;19002,436859;8414,950855;5514,664;1786,091743;1138,107364;2125,51774;0;0;23,105157
15.04.2024/13:00;15.04.2024/11:00;SE1, SE2, SE3, SE4;17641,622144;7139,971274;5513,112;1781,520891;1110,02022;2075,318763;0;0;21,678996
15.04.2024/14:00;15.04.2024/12:00;SE1, SE2, SE3, SE4;16899,533335;6676,421336;5513,633;1651,098265;1068,706588;1971,685061;0;0;17,989085
15.04.2024/15:00;15.04.2024/13:00;SE1, SE2, SE3, SE4;16654,047746;6821,712713;5514,206;1393,076086;1062,439215;1843,143992;0;0;19,46974
15.04.2024/16:00;15.04.2024/14:00;SE1, SE2, SE3, SE4;17101,705722;7842,669355;5513,784;943,539644;1089,519866;1700,350229;0;0;11,842628
15.04.2024/17:00;15.04.2024/15:00;SE1, SE2, SE3, SE4;17189,761207;8482,445872;5512,335;463,7022;1124,914423;1601,89179;0;0;4,471922
15.04.2024/18:00;15.04.2024/16:00;SE1, SE2, SE3, SE4;17348,997338;9045,158249;5513,224;151,806857;1155,154762;1473,000247;0;0;10,653223
15.04.2024/19:00;15.04.2024/17:00;SE1, SE2, SE3, SE4;17344,847109;9072,655608;5512,617;20,153278;1169,7763;1564,494635;0;0;5,150288
15.04.2024/20:00;15.04.2024/18:00;SE1, SE2, SE3, SE4;17759,413685;9073,097982;5512,168;2,381456;1177,496969;1989,449025;0;0;4,820253
15.04.2024/21:00;15.04.2024/19:00;SE1, SE2, SE3, SE4;17992,620955;8984,371696;5513,043;3,152727;1198,11511;2287,066781;0;0;6,871641
15.04.2024/22:00;15.04.2024/20:00;SE1, SE2, SE3, SE4;17758,637508;8640,380464;5510,326;1,680346;1179,230142;2410,098207;0;0;16,922349
15.04.2024/23:00;15.04.2024/21:00;SE1, SE2, SE3, SE4;17021,492413;7789,146643;5510,068;1,613157;1126,719864;2579,787585;0;0;14,157164
16.04.2024/00:00;15.04.2024/22:00;SE1, SE2, SE3, SE4;16409,926999;6993,191632;5509,829;1,041791;1016,91801;2886,682373;0;0;2,264193
16.04.2024/01:00;15.04.2024/23:00;SE1, SE2, SE3, SE4;15982,827316;6370,122498;5508,834;5,081425;973,68763;3124,353406;0;0;0,748357
16.04.2024/02:00;16.04.2024/00:00;SE1, SE2, SE3, SE4;16092,171788;6310,782185;5507,191;1,032233;964,796235;3307,585033;0;0;0,785102
16.04.2024/03:00;16.04.2024/01:00;SE1, SE2, SE3, SE4;16304,561304;6467,47124;5508,796;1,024777;969,298285;3355,943089;0;0;2,027913
16.04.2024/04:00;16.04.2024/02:00;SE1, SE2, SE3, SE4;16828,967421;6851,536036;5507,852;0,983479;1001,213525;3461,667951;0;0;5,71443
16.04.2024/05:00;16.04.2024/03:00;SE1, SE2, SE3, SE4;18167,534233;8097,396222;5508,164;1,183502;1074,029354;3483,38513;0;0;3,376025
16.04.2024/06:00;16.04.2024/04:00;SE1, SE2, SE3, SE4;19462,439583;9424,427653;5510,478;9,00272;1225,280099;3289,360048;0;0;3,891063
16.04.2024/07:00;16.04.2024/05:00;SE1, SE2, SE3, SE4;19527,848966;9827,207466;5512,607;70,957351;1335,995268;2778,62574;0;0;2,456141
16.04.2024/08:00;16.04.2024/06:00;SE1, SE2, SE3, SE4;18942,886474;9589,408321;5513,028;275,985354;1335,097349;2227,283752;0;0;2,083698
16.04.2024/09:00;16.04.2024/07:00;SE1, SE2, SE3, SE4;19187,636081;9455,005759;5513,112;579,333633;1323,932856;2309,010524;0;0;7,241309
16.04.2024/10:00;16.04.2024/08:00;SE1, SE2, SE3, SE4;19601,791818;9388,081271;5508,677;897,585595;1272,683168;2516,972914;0;0;17,79187
16.04.2024/11:00;16.04.2024/09:00;SE1, SE2, SE3, SE4;19233,861382;8971,623814;5505,886;1086,490933;1211,431283;2443,862533;0;0;14,566819
16.04.2024/12:00;16.04.2024/10:00;SE1, SE2, SE3, SE4;18962,475159;8768,031743;5505,196;1038,267426;1186,955126;2454,363449;0;0;9,661415
16.04.2024/13:00;16.04.2024/11:00;SE1, SE2, SE3, SE4;19206,499287;9141,263127;5502,986;954,022354;1171,722276;2428,383535;0;0;8,121995
16.04.2024/14:00;16.04.2024/12:00;SE1, SE2, SE3, SE4;19404,567975;9403,777025;5500,572;890,970839;1173,936077;2428,891408;0;0;6,420626
16.04.2024/15:00;16.04.2024/13:00;SE1, SE2, SE3, SE4;19294,864391;9510,0515;5508,73;731,6638;1179,420341;2350,88534;0;0;14,11341
16.04.2024/16:00;16.04.2024/14:00;SE1, SE2, SE3, SE4;18812,326103;9370,757016;5510,304;557,819668;1189,248297;2175,179437;0;0;9,017685
16.04.2024/17:00;16.04.2024/15:00;SE1, SE2, SE3, SE4;18651,430843;9578,108566;5510,917;316,381244;1234,828228;2005,925862;0;0;5,269943
16.04.2024/18:00;16.04.2024/16:00;SE1, SE2, SE3, SE4;17961,440132;9517,043169;5509,451;115,260668;1324,254917;1489,612815;0;0;5,817563
16.04.2024/19:00;16.04.2024/17:00;SE1, SE2, SE3, SE4;17834,214392;9547,074166;5511,797;19,175063;1353,928015;1390,701288;0;0;11,53886
16.04.2024/20:00;16.04.2024/18:00;SE1, SE2, SE3, SE4;17807,704986;9501,456413;5511,616;2,704584;1342,76216;1445,741227;0;0;3,424602
16.04.2024/21:00;16.04.2024/19:00;SE1, SE2, SE3, SE4;17752,195621;9354,423567;5511,226;2,994158;1275,944271;1603,419363;0;0;4,188262
16.04.2024/22:00;16.04.2024/20:00;SE1, SE2, SE3, SE4;17704,458662;9271,301018;5512,275;1,529618;1215,486408;1697,71621;0;0;6,150408
16.04.2024/23:00;16.04.2024/21:00;SE1, SE2, SE3, SE4;17691,05279;9112,52162;5511,018;1,345941;1176,958774;1885,299149;0;0;3,909306
17.04.2024/00:00;16.04.2024/22:00;SE1, SE2, SE3, SE4;17379,386807;8731,301104;5510,836;1,082861;1116,796214;2012,449068;0;0;6,92156
17.04.2024/01:00;16.04.2024/23:00;SE1, SE2, SE3, SE4;17366,324785;8628,703177;5511,062;1,236563;1086,912009;2128,257936;0;0;10,1531
17.04.2024/02:00;17.04.2024/00:00;SE1, SE2, SE3, SE4;17278,56654;8518,631227;5511,673;0,902835;1053,220923;2180,922602;0;0;13,215953
17.04.2024/03:00;17.04.2024/01:00;SE1, SE2, SE3, SE4;17332,35732;8487,396802;5511,097;0,956954;1071,180316;2247,179621;0;0;14,546627
17.04.2024/04:00;17.04.2024/02:00;SE1, SE2, SE3, SE4;17525,100631;8515,377428;5513,19;0,936504;1074,883651;2410,432073;0;0;10,280975
17.04.2024/05:00;17.04.2024/03:00;SE1, SE2, SE3, SE4;18137,880782;8776,807179;5512,965;1,345439;1195,347072;2641,080281;0;0;10,335811
17.04.2024/06:00;17.04.2024/04:00;SE1, SE2, SE3, SE4;18834,499147;9161,501773;5514,225;17,404533;1347,403701;2783,04403;0;0,004;10,91611
17.04.2024/07:00;17.04.2024/05:00;SE1, SE2, SE3, SE4;19074,656643;9563,226145;5514,006;133,070222;1370,472839;2486,172059;0;0,722;6,987378
17.04.2024/08:00;17.04.2024/06:00;SE1, SE2, SE3, SE4;19039,153892;9519,38527;5514,406;424,736529;1438,071504;2138,593861;0;0;3,960728
17.04.2024/09:00;17.04.2024/07:00;SE1, SE2, SE3, SE4;19467,248074;9603,527987;5512,26;823,592292;1435,683662;2080,546114;0;0;11,638019
17.04.2024/10:00;17.04.2024/08:00;SE1, SE2, SE3, SE4;19946,388742;9567,487083;5509,994;1190,282628;1495,754863;2173,727415;0;0;9,142753
17.04.2024/11:00;17.04.2024/09:00;SE1, SE2, SE3, SE4;20208,350744;9497,00486;5512,211;1234,183925;1652,635123;2305,019855;0;0;7,295981
17.04.2024/12:00;17.04.2024/10:00;SE1, SE2, SE3, SE4;20132,02021;9506,659491;5511,328;1134,87748;1691,398244;2280,210782;0;0;7,546213
17.04.2024/13:00;17.04.2024/11:00;SE1, SE2, SE3, SE4;19663,690148;9400,613978;5510,209;1002,464016;1657,367372;2079,818837;0;0;13,216945
17.04.2024/14:00;17.04.2024/12:00;SE1, SE2, SE3, SE4;19746,044605;9576,42952;5508,466;941,000462;1584,096264;2122,813269;0;0;13,23909
17.04.2024/15:00;17.04.2024/13:00;SE1, SE2, SE3, SE4;19404,024765;9550,322354;5506,158;872,638364;1405,421088;2057,559239;0;0;11,92572
17.04.2024/16:00;17.04.2024/14:00;SE1, SE2, SE3, SE4;19124,732783;9754,283501;5506,117;659,301799;1427,947365;1758,85151;0;0;18,231608
17.04.2024/17:00;17.04.2024/15:00;SE1, SE2, SE3, SE4;18681,879851;9686,317797;5509,884;405,939344;1417,110864;1642,301541;0;0;20,326305
17.04.2024/18:00;17.04.2024/16:00;SE1, SE2, SE3, SE4;18199,123623;9717,227527;5506,676;157,308335;1445,130787;1358,550838;0;0;14,230136
17.04.2024/19:00;17.04.2024/17:00;SE1, SE2, SE3, SE4;18123,871259;9800,155649;5507,666;24,445603;1457,443859;1322,878864;0;0;11,281284
17.04.2024/20:00;17.04.2024/18:00;SE1, SE2, SE3, SE4;18254,689372;9995,085438;5510,645;2,70453;1440,507982;1292,674076;0;0;13,072346
17.04.2024/21:00;17.04.2024/19:00;SE1, SE2, SE3, SE4;18382,646268;10160,385419;5510,681;2,758591;1361,767913;1337,906788;0;0;9,146557
17.04.2024/22:00;17.04.2024/20:00;SE1, SE2, SE3, SE4;18230,193042;9971,780552;5512,885;1,372443;1311,858297;1430,783575;0;0;1,513175
17.04.2024/23:00;17.04.2024/21:00;SE1, SE2, SE3, SE4;17948,218783;9715,034834;5512,766;1,357588;1261,373983;1456,176444;0;0;1,509934
18.04.2024/00:00;17.04.2024/22:00;SE1, SE2, SE3, SE4;17761,437044;9490,714651;5513,508;1,104498;1194,871502;1559,351229;0;0;1,887164
18.04.2024/01:00;17.04.2024/23:00;SE1, SE2, SE3, SE4;17595,479887;9411,20189;5513,91;1,191781;1158,204261;1508,264376;0;0;2,707579
18.04.2024/02:00;18.04.2024/00:00;SE1, SE2, SE3, SE4;17444,230273;9377,234065;5514,88;0,96123;1156,728679;1392,692805;0;0;1,733494
18.04.2024/03:00;18.04.2024/01:00;SE1, SE2, SE3, SE4;17552,02409;9481,833298;5514,736;0,968377;1154,945708;1398,437219;0;0;1,103488
18.04.2024/04:00;18.04.2024/02:00;SE1, SE2, SE3, SE4;17710,175454;9545,63185;5515,766;0,870437;1191,39141;1455,653438;0;0;0,862319
18.04.2024/05:00;18.04.2024/03:00;SE1, SE2, SE3, SE4;18094,759048;9827,001356;5516,519;1,528676;1304,364889;1444,541076;0;0;0,804051
18.04.2024/06:00;18.04.2024/04:00;SE1, SE2, SE3, SE4;18469,001572;10113,026174;5517,068;13,139368;1412,408531;1409,681338;0;0,002;3,676161
18.04.2024/07:00;18.04.2024/05:00;SE1, SE2, SE3, SE4;18332,468725;10147,521567;5517,014;78,63538;1439,191118;1144,457699;0;0,642;5,006961
18.04.2024/08:00;18.04.2024/06:00;SE1, SE2, SE3, SE4;17957,254881;9852,188878;5515,961;220,99204;1486,307102;876,863625;0;0;4,942236
18.04.2024/09:00;18.04.2024/07:00;SE1, SE2, SE3, SE4;17895,156125;9717,927804;5512,604;446,546614;1453,569617;760,674142;0;0;3,833948
18.04.2024/10:00;18.04.2024/08:00;SE1, SE2, SE3, SE4;18062,366576;9737,766041;5494,163;711,315016;1429,083651;686,740904;0;0;3,297964
18.04.2024/11:00;18.04.2024/09:00;SE1, SE2, SE3, SE4;18161,414412;9804,907623;5497,786;852,975972;1391,172456;611,593115;0;0;2,979246
18.04.2024/12:00;18.04.2024/10:00;SE1, SE2, SE3, SE4;17960,272526;9634,532555;5512,297;890,137925;1354,113095;564,504161;0;0;4,68779
18.04.2024/13:00;18.04.2024/11:00;SE1, SE2, SE3, SE4;17820,794327;9399,127633;5512,247;927,98821;1361,755863;615,489334;0;0;4,186287
18.04.2024/14:00;18.04.2024/12:00;SE1, SE2, SE3, SE4;17849,428038;9366,380495;5511,461;904,442768;1352,005474;711,417769;0;0;3,720532
18.04.2024/15:00;18.04.2024/13:00;SE1, SE2, SE3, SE4;17925,932304;9373,034035;5509,688;842,857965;1355,083711;819,891687;0;0;25,376906
18.04.2024/16:00;18.04.2024/14:00;SE1, SE2, SE3, SE4;18099,768272;9634,204187;5508,936;671,142055;1381,341578;900,88277;0;0;3,261682
18.04.2024/17:00;18.04.2024/15:00;SE1, SE2, SE3, SE4;18308,301105;10029,451554;5507,709;395,143775;1407,296244;960,435594;0;0;8,264938
18.04.2024/18:00;18.04.2024/16:00;SE1, SE2, SE3, SE4;18179,199087;10112,716679;5506,816;157,957524;1455,384684;941,566292;0;0;4,757908
18.04.2024/19:00;18.04.2024/17:00;SE1, SE2, SE3, SE4;18120,996538;10038,707284;5505,817;26,753681;1479,752674;1063,791869;0;0;6,17403
18.04.2024/20:00;18.04.2024/18:00;SE1, SE2, SE3, SE4;18193,74221;9718,33234;5507,25;2,958274;1475,929795;1487,376319;0;0;1,895482
18.04.2024/21:00;18.04.2024/19:00;SE1, SE2, SE3, SE4;18216,928032;9355,562035;5509,822;2,815565;1480,775767;1866,037331;0;0;1,915334
18.04.2024/22:00;18.04.2024/20:00;SE1, SE2, SE3, SE4;17953,387182;9052,392971;5510,937;1,364561;1411,828975;1975,032576;0;0;1,831099
18.04.2024/23:00;18.04.2024/21:00;SE1, SE2, SE3, SE4;17664,322597;8933,228933;5511,658;1,329523;1300,194594;1916,54722;0;0;1,364327
19.04.2024/00:00;18.04.2024/22:00;SE1, SE2, SE3, SE4;17416,21173;8736,182992;5512,446;1,057177;1214,168795;1951,487827;0;0;0,868939
19.04.2024/01:00;18.04.2024/23:00;SE1, SE2, SE3, SE4;17016,431726;8526,196833;5513,532;1,366415;1168,941081;1805,407489;0;0;0,987908
19.04.2024/02:00;19.04.2024/00:00;SE1, SE2, SE3, SE4;16829,52796;8602,139022;5514,91;0,940579;1141,79108;1568,784974;0;0;0,962305
19.04.2024/03:00;19.04.2024/01:00;SE1, SE2, SE3, SE4;17020,494132;9020,335586;5514,875;0,793454;1142,542091;1341,041858;0;0;0,906143
19.04.2024/04:00;19.04.2024/02:00;SE1, SE2, SE3, SE4;16733,250353;8851,000539;5515,006;0,858083;1151,438741;1214,140652;0;0;0,806338
19.04.2024/05:00;19.04.2024/03:00;SE1, SE2, SE3, SE4;17255,737343;9298,138154;5510,955;1,403619;1205,356061;1239,085364;0;0;0,799145
19.04.2024/06:00;19.04.2024/04:00;SE1, SE2, SE3, SE4;18175,622591;10056,735032;5510,262;13,351787;1277,709157;1316,378252;0;0;1,186363
19.04.2024/07:00;19.04.2024/05:00;SE1, SE2, SE3, SE4;18496,561849;10323,16327;5510,143;61,534217;1308,545607;1290,355805;0;0,002;2,81795
19.04.2024/08:00;19.04.2024/06:00;SE1, SE2, SE3, SE4;18682,946142;10369,501677;5509,567;169,652744;1313,945053;1295,423161;0;0;24,856507
19.04.2024/09:00;19.04.2024/07:00;SE1, SE2, SE3, SE4;19064,208046;10335,160307;5509,405;321,738562;1286,660976;1602,852567;0;0;8,390634
19.04.2024/10:00;19.04.2024/08:00;SE1, SE2, SE3, SE4;19402,018202;10040,632354;5512,103;463,555924;1228,756167;2127,097201;0;0;29,873556
19.04.2024/11:00;19.04.2024/09:00;SE1, SE2, SE3, SE4;19518,931577;9754,224821;5510,172;608,267916;1209,991784;2419,76548;0;0;16,509576
19.04.2024/12:00;19.04.2024/10:00;SE1, SE2, SE3, SE4;19113,398234;9116,917524;5510,324;703,212373;1207,577069;2563,827932;0;0;11,539336
